timestamp,message
1741610144599,"Processed row: {'ticker': 'yeti', 'name': 'Yeti Holdings Inc', 'environment_score': 269, 'social_score': 253, 'governance_score': 305, 'total_score': 827}
"
1741610144599,"Processed row: {'ticker': 'yelp', 'name': 'Yelp Inc', 'environment_score': 245, 'social_score': 515, 'governance_score': 213, 'total_score': 973}
"
1741610144599,"Processed row: {'ticker': 'yext', 'name': 'Yext Inc', 'environment_score': 325, 'social_score': 314, 'governance_score': 310, 'total_score': 949}
"
1741610144599,"Processed row: {'ticker': 'spr', 'name': 'Spirit AeroSystems Holdings Inc', 'environment_score': 515, 'social_score': 337, 'governance_score': 300, 'total_score': 1152}
"
1741610144599,"Processed row: {'ticker': 'ysg', 'name': 'Yatsen Holding Ltd', 'environment_score': 355, 'social_score': 217, 'governance_score': 325, 'total_score': 897}
"
1741610144599,"Processed row: {'ticker': 'yrd', 'name': 'Yiren Digital Ltd', 'environment_score': 200, 'social_score': 205, 'governance_score': 205, 'total_score': 610}
"
1741610144599,"Processed row: {'ticker': 'yumc', 'name': 'Yum China Holdings Inc', 'environment_score': 205, 'social_score': 217, 'governance_score': 220, 'total_score': 642}
"
1741610144599,"Processed row: {'ticker': 'trox', 'name': 'Tronox Holdings PLC', 'environment_score': 503, 'social_score': 320, 'governance_score': 300, 'total_score': 1123}
"
1741610144599,"Processed row: {'ticker': 'zepp', 'name': 'Zepp Health Corp', 'environment_score': 202, 'social_score': 210, 'governance_score': 295, 'total_score': 707}
"
1741610144599,"Processed row: {'ticker': 'zev', 'name': 'Lightning eMotors Inc', 'environment_score': 535, 'social_score': 391, 'governance_score': 240, 'total_score': 1166}
"
1741610144600,"Processed row: {'ticker': 'zuo', 'name': 'Zuora Inc', 'environment_score': 240, 'social_score': 234, 'governance_score': 200, 'total_score': 674}
"
1741610144600,"Processed row: {'ticker': 'zim', 'name': 'ZIM Integrated Shipping Services Ltd', 'environment_score': 329, 'social_score': 351, 'governance_score': 320, 'total_score': 1000}
"
1741610144600,"Processed row: {'ticker': 'zyme', 'name': 'Zymeworks Inc', 'environment_score': 240, 'social_score': 326, 'governance_score': 305, 'total_score': 871}
"
1741610144600,"Processed row: {'ticker': 'zws', 'name': 'Zurn Elkay Water Solutions Corp', 'environment_score': 500, 'social_score': 300, 'governance_score': 300, 'total_score': 1100}
"
1741610144600,"Processed row: {'ticker': 'you', 'name': 'Clear Secure Inc', 'environment_score': 515, 'social_score': 278, 'governance_score': 205, 'total_score': 998}
"
1741610144600,"Processed row: {'ticker': 'zen', 'name': 'Zendesk Inc', 'environment_score': 515, 'social_score': 338, 'governance_score': 320, 'total_score': 1173}
"
1741610144600,"Processed row: {'ticker': 'plxs', 'name': 'Plexus Corp', 'environment_score': 510, 'social_score': 300, 'governance_score': 300, 'total_score': 1110}
"
1741610144600,"Processed row: {'ticker': 'ship', 'name': 'Seanergy Maritime Holdings Corp', 'environment_score': 345, 'social_score': 300, 'governance_score': 305, 'total_score': 950}
"
1741610144600,"Processed row: {'ticker': 'shls', 'name': 'Shoals Technologies Group Inc', 'environment_score': 285, 'social_score': 280, 'governance_score': 300, 'total_score': 865}
"
1741610144600,"Processed row: {'ticker': 'shoo', 'name': 'Steven Madden Ltd', 'environment_score': 508, 'social_score': 231, 'governance_score': 300, 'total_score': 1039}
"
1741610144600,"Processed row: {'ticker': 'shyf', 'name': 'Shyft Group Inc', 'environment_score': 510, 'social_score': 303, 'governance_score': 275, 'total_score': 1088}
"
1741610144600,"Processed row: {'ticker': 'sibn', 'name': 'SI-BONE Inc', 'environment_score': 220, 'social_score': 228, 'governance_score': 210, 'total_score': 658}
"
1741610144601,"Processed row: {'ticker': 'sieb', 'name': 'Siebert Financial Corp', 'environment_score': 300, 'social_score': 299, 'governance_score': 235, 'total_score': 834}
"
1741610144601,"Processed row: {'ticker': 'plya', 'name': 'Playa Hotels & Resorts NV', 'environment_score': 210, 'social_score': 200, 'governance_score': 205, 'total_score': 615}
"
1741610144601,"Processed row: {'ticker': 'wwe', 'name': 'World Wrestling Entertainment Inc', 'environment_score': 275, 'social_score': 332, 'governance_score': 315, 'total_score': 922}
"
1741610144601,"Processed row: {'ticker': 'pmcb', 'name': 'PharmaCyte Biotech Inc', 'environment_score': 220, 'social_score': 202, 'governance_score': 300, 'total_score': 722}
"
1741610144601,"Processed row: {'ticker': 'www', 'name': 'Wolverine World Wide Inc', 'environment_score': 390, 'social_score': 298, 'governance_score': 308, 'total_score': 996}
"
1741610144601,"Processed row: {'ticker': 'xhr', 'name': 'Xenia Hotels & Resorts Inc', 'environment_score': 260, 'social_score': 263, 'governance_score': 236, 'total_score': 759}
"
1741610144601,"Processed row: {'ticker': 'x', 'name': 'United States Steel Corp', 'environment_score': 535, 'social_score': 364, 'governance_score': 300, 'total_score': 1199}
"
1741610144601,"Processed row: {'ticker': 'xpev', 'name': 'Xpeng Inc', 'environment_score': 215, 'social_score': 208, 'governance_score': 200, 'total_score': 623}
"
1741610144601,"Processed row: {'ticker': 'xpo', 'name': 'XPO Logistics Inc', 'environment_score': 560, 'social_score': 318, 'governance_score': 300, 'total_score': 1178}
"
1741610144601,"Processed row: {'ticker': 'xin', 'name': 'Xinyuan Real Estate Co Ltd', 'environment_score': 205, 'social_score': 242, 'governance_score': 300, 'total_score': 747}
"
1741610144618,"Processed row: {'ticker': 'xl', 'name': 'XL Fleet Corp', 'environment_score': 200, 'social_score': 200, 'governance_score': 200, 'total_score': 600}
"
1741610144618,"Processed row: {'ticker': 'xyf', 'name': 'X Financial', 'environment_score': 215, 'social_score': 205, 'governance_score': 200, 'total_score': 620}
"
1741610144618,"Processed row: {'ticker': 'y', 'name': 'Alleghany Corp', 'environment_score': 215, 'social_score': 240, 'governance_score': 300, 'total_score': 755}
"
1741610144618,"Processed row: {'ticker': 'yala', 'name': 'Yalla Group Ltd', 'environment_score': 233, 'social_score': 244, 'governance_score': 220, 'total_score': 697}
"
1741610144618,"Processed row: {'ticker': 'wts', 'name': 'Watts Water Technologies Inc', 'environment_score': 420, 'social_score': 303, 'governance_score': 210, 'total_score': 933}
"
1741610144618,"Processed row: {'ticker': 'sien', 'name': 'Sientra Inc', 'environment_score': 219, 'social_score': 308, 'governance_score': 236, 'total_score': 763}
"
1741610144619,"Processed row: {'ticker': 'hain', 'name': 'Hain Celestial Group Inc', 'environment_score': 520, 'social_score': 302, 'governance_score': 305, 'total_score': 1127}
"
1741610144619,"Processed row: {'ticker': 'mtc', 'name': 'MMTEC Inc', 'environment_score': 221, 'social_score': 225, 'governance_score': 305, 'total_score': 751}
"
1741610144619,"Processed row: {'ticker': 'mtcr', 'name': 'Metacrine Inc', 'environment_score': 210, 'social_score': 207, 'governance_score': 330, 'total_score': 747}
"
1741610144619,"Processed row: {'ticker': 'mtem', 'name': 'Molecular Templates Inc', 'environment_score': 360, 'social_score': 325, 'governance_score': 320, 'total_score': 1005}
"
1741610144619,"Processed row: {'ticker': 'mtls', 'name': 'Materialise NV', 'environment_score': 505, 'social_score': 301, 'governance_score': 300, 'total_score': 1106}
"
1741610144619,"Processed row: {'ticker': 'mtex', 'name': 'Mannatech Inc', 'environment_score': 200, 'social_score': 260, 'governance_score': 230, 'total_score': 690}
"
1741610144619,"Processed row: {'ticker': 'mtrx', 'name': 'Matrix Service Co', 'environment_score': 589, 'social_score': 390, 'governance_score': 277, 'total_score': 1256}
"
1741610144619,"Processed row: {'ticker': 'halo', 'name': 'Halozyme Therapeutics Inc', 'environment_score': 510, 'social_score': 302, 'governance_score': 315, 'total_score': 1127}
"
1741610144619,"Processed row: {'ticker': 'hall', 'name': 'Hallmark Financial Services Inc', 'environment_score': 215, 'social_score': 233, 'governance_score': 300, 'total_score': 748}
"
1741610144619,"Processed row: {'ticker': 'mvbf', 'name': 'MVB Financial Corp', 'environment_score': 210, 'social_score': 215, 'governance_score': 215, 'total_score': 640}
"
1741610144620,"Processed row: {'ticker': 'mvst', 'name': 'Microvast Holdings Inc', 'environment_score': 225, 'social_score': 282, 'governance_score': 210, 'total_score': 717}
"
1741610144620,"Processed row: {'ticker': 'mvis', 'name': 'MicroVision Inc', 'environment_score': 451, 'social_score': 300, 'governance_score': 330, 'total_score': 1081}
"
1741610144620,"Processed row: {'ticker': 'mxct', 'name': 'MaxCyte Inc', 'environment_score': 220, 'social_score': 300, 'governance_score': 248, 'total_score': 768}
"
1741610144620,"Processed row: {'ticker': 'mygn', 'name': 'Myriad Genetics Inc', 'environment_score': 353, 'social_score': 321, 'governance_score': 294, 'total_score': 968}
"
1741610144620,"Processed row: {'ticker': 'myfw', 'name': 'First Western Financial Inc', 'environment_score': 351, 'social_score': 300, 'governance_score': 235, 'total_score': 886}
"
1741610144620,"Processed row: {'ticker': 'mxl', 'name': 'Maxlinear Inc', 'environment_score': 535, 'social_score': 325, 'governance_score': 335, 'total_score': 1195}
"
1741610144620,"Processed row: {'ticker': 'mymd', 'name': 'MyMD Pharmaceuticals Inc', 'environment_score': 205, 'social_score': 257, 'governance_score': 230, 'total_score': 692}
"
1741610144620,"Processed row: {'ticker': 'myps', 'name': 'Playstudios Inc', 'environment_score': 205, 'social_score': 202, 'governance_score': 200, 'total_score': 607}
"
1741610144620,"Processed row: {'ticker': 'mttr', 'name': 'Matterport Inc', 'environment_score': 346, 'social_score': 325, 'governance_score': 260, 'total_score': 931}
"
1741610144620,"Processed row: {'ticker': 'mtsi', 'name': 'MACOM Technology Solutions Holdings Inc', 'environment_score': 377, 'social_score': 309, 'governance_score': 255, 'total_score': 941}
"
1741610144620,"Processed row: {'ticker': 'clro', 'name': 'Clearone Inc', 'environment_score': 370, 'social_score': 228, 'governance_score': 210, 'total_score': 808}
"
1741610144621,"Processed row: {'ticker': 'clsn', 'name': 'Celsion Corp', 'environment_score': 255, 'social_score': 214, 'governance_score': 300, 'total_score': 769}
"
1741610144621,"Processed row: {'ticker': 'gure', 'name': 'Gulf Resources Inc', 'environment_score': 408, 'social_score': 206, 'governance_score': 300, 'total_score': 914}
"
1741610144621,"Processed row: {'ticker': 'gvp', 'name': 'GSE Systems Inc', 'environment_score': 505, 'social_score': 307, 'governance_score': 245, 'total_score': 1057}
"
1741610144621,"Processed row: {'ticker': 'gyro', 'name': 'Gyrodyne LLC', 'environment_score': 240, 'social_score': 206, 'governance_score': 240, 'total_score': 686}
"
1741610144621,"Processed row: {'ticker': 'gwrs', 'name': 'Global Water Resources Inc', 'environment_score': 367, 'social_score': 297, 'governance_score': 235, 'total_score': 899}
"
1741610144621,"Processed row: {'ticker': 'ha', 'name': 'Hawaiian Holdings Inc', 'environment_score': 200, 'social_score': 321, 'governance_score': 200, 'total_score': 721}
"
1741610144621,"Processed row: {'ticker': 'clsk', 'name': 'CleanSpark Inc', 'environment_score': 570, 'social_score': 326, 'governance_score': 310, 'total_score': 1206}
"
1741610144621,"Processed row: {'ticker': 'clsd', 'name': 'Clearside Biomedical Inc', 'environment_score': 215, 'social_score': 230, 'governance_score': 200, 'total_score': 645}
"
1741610144621,"Processed row: {'ticker': 'haac', 'name': 'Health Assurance Acquisition Corp', 'environment_score': 200, 'social_score': 258, 'governance_score': 300, 'total_score': 758}
"
1741610144621,"Processed row: {'ticker': 'hafc', 'name': 'Hanmi Financial Corp', 'environment_score': 250, 'social_score': 207, 'governance_score': 233, 'total_score': 690}
"
1741610144622,"Processed row: {'ticker': 'clst', 'name': 'Catalyst Bancorp Inc', 'environment_score': 260, 'social_score': 350, 'governance_score': 267, 'total_score': 877}
"
1741610144658,"Processed row: {'ticker': 'clwt', 'name': 'Euro Tech Holdings Company Ltd', 'environment_score': 230, 'social_score': 201, 'governance_score': 210, 'total_score': 641}
"
1741610144658,"Processed row: {'ticker': 'clxt', 'name': 'Calyxt Inc', 'environment_score': 535, 'social_score': 322, 'governance_score': 325, 'total_score': 1182}
"
1741610144659,"Processed row: {'ticker': 'cmbm', 'name': 'Cambium Networks Corp', 'environment_score': 505, 'social_score': 337, 'governance_score': 300, 'total_score': 1142}
"
1741610144659,"Processed row: {'ticker': 'cmco', 'name': 'Columbus McKinnon Corp', 'environment_score': 200, 'social_score': 323, 'governance_score': 240, 'total_score': 763}
"
1741610144659,"Processed row: {'ticker': 'evk', 'name': 'Ever-Glory International Group Inc', 'environment_score': 200, 'social_score': 211, 'governance_score': 210, 'total_score': 621}
"
